,mileage,s_max,s_min
4968,23.25491038,1.000033286,-1.000556318
4969,27.13328511,1.000032068,-1.000948726
4970,31.03955947,1.000032227,-1.000110155
4971,27.26936319,1.000030856,-1.000088656
4972,24.30167563,1.000028699,-0.69380446
4973,28.09762003,1.000028001,-1.000253512
4974,24.7933894,1.000027956,-1.000387925
4975,28.63317503,1.000038447,-1.000039402
4976,23.66237389,1.004295729,-1.000596677
4977,18.19883767,1.004206966,-1.000625395
4978,27.66629535,0.886309321,-1.000560812
4979,24.47556286,1.000023227,-1.000207294
4980,21.25151953,0.588847518,-1.000758288
4981,18.9034006,1,-1.000728825
4982,16.65757165,1.000092084,-1.000055639
4983,22.02663338,1,-0.933238304
4984,19.52514815,1.000044584,-1.000748435
4985,22.49642728,0.956900665,-1.000242779
4986,26.11314561,1.000041326,-1.00032878
4987,23.28268907,1.0000408,-1.00012028
4988,24.6486276,1.000040026,-1.00018491
4989,15.57134731,1.004229586,-1.001022759
4990,22.50190838,1.000034532,-1.000575214
4991,22.10432244,1.000034674,-1.000577883
4992,23.09194864,1.000034362,-1.0000347
4993,24.38588646,1.000036977,-1.000629248
4994,21.85786563,1.000033282,-1.000033467
4995,23.48146082,1.000033284,-0.983899427
4996,23.07003303,0.826644156,-1.000284563
4997,21.35476608,1.00003161,-1.000471961
4998,20.9033344,1.002151134,-0.999993347
4999,22.97572852,1.000026926,-1.000453067
5000,25.37703846,1.002081598,-1.000537495
5001,20.03604202,1.000103809,-1.000615772
5002,16.00885244,0.83218696,-1.000190692
5003,17.77994526,1.000148005,-1.000815874
5004,21.73257358,0.95865355,-1.00041092
5005,21.36790274,1.000023855,-1.000065795
5006,12.56141336,1.000024296,-1.000539675
5007,20.29066875,1.000023725,-1.00002901
5008,15.83005591,1.000022793,-1.000267754
5009,19.35974773,1.000022461,-1.000054636
5010,11.11491183,1.000041525,-1.000816271
5011,23.85187848,1.000106342,-1.000033559
5012,26.98727855,1.002503054,-1.000028369
5013,24.25549873,1.000025738,-1.000026417
5014,19.73421042,1.000069707,-1.000024187
5015,23.18661106,1.000044002,-1.000022195
5016,26.42780525,1,-1.00000926
5017,25.53063061,1.000045554,-0.777485714
5018,22.63353726,1.000043747,-1.000013335
5019,23.22491763,1.000043761,-1.003535171
5020,21.18007648,0.905179278,-1.000014271
5021,22.90534361,1.000042426,-1.002987327
5022,18.55119673,1.000041356,-1.002483792
5023,25.20033627,1.006029874,-1.000040569
5024,27.5825354,1.00003932,-1.000039247
5025,27.77394525,1.00004058,-1.000040373
5026,17.69316017,1.000794613,-1.000040129
5027,28.16586479,1.000040023,-1.000066996
5028,17.97379928,1.000038541,-1.007107405
5029,16.64037547,1.000039054,-1.000385489
5030,23.34526461,1,-1.000003767
5031,18.56328069,1.000066151,-1.001101432
5032,14.96800504,1.000032859,-1.000004883
5033,26.56585043,1.000033095,-1.000032266
5034,24.74070092,1.000030907,-1.000031878
5035,26.50844133,1.000031624,-1.000031874
5036,26.26725904,1.000030972,-1
5037,25.10987981,1.000028997,-1.000028843
5038,18.14844616,1.000084556,-1.000029078
5039,27.62393297,1.000028786,-1.000028262
5040,24.03240567,1.000028706,-1.000028428
5041,27.67712875,0.982381535,-1.000004031
5042,24.81922176,1.000250696,-1
5043,26.78181759,1.000695747,-1.000027136
5044,24.36899226,1.000027673,-1.000027717
5045,24.52298264,1.000026191,-1.000005622
5046,17.14335548,0.81615983,-1.000005503
5047,24.2872754,1.000025433,-1.000024617
5048,22.4956849,1.002645839,-1.000024431
5049,29.56793297,1.000023857,-1.00002412
5050,25.29331979,1.00002475,-1.00017155
5051,27.62559111,1.000041411,-1
5052,18.66787121,1.000031196,-1.000087808
5053,8.030432927,1,-0.560031211
5054,1.327706824,0.29249596,-1.000046622
5055,24.90831308,1.007038965,-1.015727972
5056,22.73463162,0.948872211,-1.000857815
5057,19.27156329,1.00000625,-1.000030103
5058,23.02705412,0.958711876,-1.014745619
5059,24.47285314,1.000022734,-1.000024486
5060,28.9817925,0.935122277,-0.949914149
5061,28.67277823,1,-1.000021321
5062,24.05913009,1.000042918,-1.00004359
5063,26.62725849,1.000041603,-1
5064,18.04149759,1.000078436,-1.000041322
5065,21.44223502,1.000032432,-1.000032516
5066,25.44833342,1.000031543,-1.000030432
5067,25.79075676,0.966866881,-0.925137458
5068,28.94666112,1,-0.848624162
5069,29.67696558,1,-1.000042772
5070,23.90636636,1.000043612,-1.000219399
5071,32.28769468,1.005957502,-1.000043067
5072,26.81751448,1.000034276,-1.000034133
5073,32.82012843,1.000045306,-1.000045267
5074,29.3481772,1.000043602,-1.000043366
5075,24.7260848,1.000043774,-1.000040401
5076,27.73968876,1.000035795,-1.003811007
5077,27.92175935,0.7136818,-1.000066654
5078,28.54341404,1.000029642,-1.000106378
5079,19.88225221,1.000042014,-1.000122537
5080,17.51952408,1.000040731,-1.000010617
5081,33.15278989,1.000044126,-1.000042212
5082,25.05514108,1.000036433,-1.040705322
5083,28.22608842,1.000035094,-1.000034479
5084,25.71822755,1.000032122,-1.016486159
5085,25.83335735,1.000037639,-1.000038053
5086,30.6047219,1.000038266,-1.004905054
5087,26.24341957,1.00003788,-1.00003791
5088,26.06333207,1.00004152,-1.000008638
5089,26.23826559,1.081593854,-1.000039427
5090,26.98346921,0.908525213,-0.999991809
5091,30.87020198,1.000038475,-0.999732576
5092,24.89634062,1,-0.796956104
5093,27.03014306,1.001729742,-1.00003542
5094,32.07690674,1.001034607,-1.000035239
5095,31.224492,1,-1
5096,33.83834734,1.000033561,-1.000033725
5097,24.77836356,1.000042382,-1.000032527
5098,31.33820642,1.000032859,-1.00003208
5099,30.89278525,1.000032548,-1.004609181
5100,31.1236136,1,-0.921321552
5101,26.35819849,1.000030394,-1.000030356
5102,29.83193684,1.000033274,-1.000032337
5103,22.45073956,1.000031558,-1.000031497
5104,27.99701072,1.000029865,-0.999212991
5105,28.73704491,1.000030236,-1.001719434
5106,29.69958568,1.031390916,-0.621618359
5107,28.32725084,1.000027623,-1.000028005
5108,24.78077503,1.000027411,-0.953368013
5109,24.05972363,1.000026853,-1.000026553
5110,25.84461271,1.000025137,-1.000025504
5111,19.84221516,1.000275005,-1.000025306
5112,29.53151622,1.004868081,-1.009444699
5113,25.17464544,1.00002807,-1.000412318
5114,30.42288911,1.000026734,-1.000027155
5115,25.4351604,1.000077927,-1.000026128
5116,25.51827052,1.000026193,-1.000026237
5117,34.4509524,0.942939691,-1.000025066
5118,24.39611146,1.000043561,-1.000043576
5119,31.49492404,1.000115757,-1.002155003
5120,31.05194017,1.000030085,-1.000029947
5121,21.90960826,1.000945022,-1.000029802
5122,25.42716252,1.000025716,-1.000025444
5123,30.36387554,1.003033825,-1.000024716
5124,24.60642362,1.000034033,-1.000023208
5125,25.47308504,0.926506149,-1.000042423
5126,19.96839751,1.000026733,-1.000026679
5127,25.00178716,1.000025733,-1.007791226
5128,22.81874285,0.694996023,-1.000026401
5129,25.668864,1.000025793,-1.000007291
5130,27.91206823,1.000023695,-0.942894976
5131,27.0024526,1.000023519,-0.748154064
5132,25.67936783,1.000023971,-1.000011191
5133,22.70605287,0.999865565,-0.830449038
5134,26.40849703,1.000022928,-1.002830089
5135,22.67488721,1.000005494,-1.000022801
5136,22.78703862,1.000002835,-1.000025167
5137,23.7337411,1.000074203,-1.000025465
5138,31.80299256,1.000023712,-1.000133867
5139,27.60924661,1.000022739,-1.000022277
5140,27.74593368,1.000045297,-1.0000456
5141,29.41775004,1.000041485,-1
5142,23.51796103,0.579721652,-1.000029821
5143,31.45608042,0.969844837,-1.000042318
5144,31.87805531,1.00004161,-1
5145,29.358528,0.899202436,-1.000039353
5146,27.06825412,1,-1.000039321
5147,25.16496051,1.000039997,-1.000039728
5148,19.64550891,1.000802483,-1.000039333
5149,23.06982416,1.000039294,-1.000038425
5150,17.3737282,1.000042738,-1.000008937
5151,25.90354799,1.00004299,-1.0000427
5152,21.21858044,1.000042024,-1.000012551
5153,26.9840673,1.000041377,-1.000606725
5154,25.641335,1.000038593,-1.000038679
5155,26.56609207,1.000749091,-1.000038421
5156,25.39554374,1.005822657,-1.000037976
5157,28.02153911,1.000036999,-1.002990591
5158,23.13406255,1.000036601,-1.000037224
5159,23.94933892,1.000037947,-1.000037701
5160,20.2391157,1.000119109,-1.000040333
5161,27.26316865,1.000040055,-1.000006875
5162,25.98227878,1.000037981,-1.000035921
5163,17.65367911,1,-1.000037777
5164,23.82410284,1.001479903,-1.000005682
5165,25.94950607,1.000036752,-1.00290294
5166,22.22742216,1.000036209,-1.000035968
5167,27.92397589,1.002862868,-1.000035523
5168,27.17094688,1.000204745,-1.000035513
5169,26.55730509,0.853718375,-1.0000346
5170,23.04576851,0.97641097,-1
5171,21.42900406,1.000332486,-1.001617234
5172,25.49990556,1.000329903,-1.000004673
5173,24.72870307,1,-1.000005604
5174,16.56229265,1,-1.000059903
5175,35.07579679,1,-1.001281935
5176,18.91390016,1.038201832,-1.000007669
5177,17.92978332,1,-1.000007251
5178,27.55454092,1,-0.999984384
5179,28.16420867,1.016901376,-1
5180,26.57019803,1,-1
5181,21.16926048,1.016522599,-1.087375551
5182,23.681905,1.000219393,-1.000003205
5183,24.780493,1.000025169,-1.000002729
5184,16.65662968,1.000025337,-1.000025391
5185,9.312367964,1.000027612,-1.000027621
5186,27.33162813,1.000028042,-1.000004487
5187,26.62463686,1.013835961,-1.00002446
5188,28.92857022,1.000024719,-1.00002463
5189,31.6851413,1.000024232,-1.000023985
5190,31.08234986,1.000023404,-1.000023656
5191,30.45002454,1.000023371,-1.00002284
5192,25.52427515,1.000023052,-1.001132032
5193,26.38038628,1.015978232,-1
5194,21.70383854,1.000022434,-1.00021132
5195,21.94330862,1.000048646,-1.00082666
5196,24.75867167,1.00004477,-1.008400621
5197,28.34769551,1.000040049,-1.012715559
5198,30.66039715,1.000035156,-1.000035437
5199,33.56455561,1.000026582,-1.000025233
5200,29.9435058,1.000051406,-1.000051201
5201,27.42406058,1.000050251,-1.000050591
5202,26.29157637,1.000045378,-1.000044315
5203,24.63168598,0.918279705,-1.000915261
5204,31.13437392,1.000387516,-1.00004529
5205,28.55041607,1.000044347,-1.000043871
5206,28.38354793,1.000044423,-1
5207,21.01928854,1.000045507,-1.000839411
5208,19.73751431,1.000045806,-1.000006333
5209,32.93252823,1.000045217,-0.852349475
5210,29.24547896,0.887425618,-1.0000452
5211,22.21564184,1.000044715,-1.000145335
5212,21.88410613,1.000040952,-1.00000496
5213,26.6106973,1.000040284,-1.003195235
5214,24.59421053,1.000043216,-1.004069691
5215,29.1212422,1.028668866,-1.000042332
5216,23.88253256,1.003751327,-1.000041541
5217,26.17510468,1.000046527,-1.000046864
5218,27.39546774,0.998074894,-1
5219,27.63177707,1.009479716,-1
5220,17.38132903,1.000043443,-1.006835257
5221,23.99093493,1,-1
5222,29.13986094,1,-1
5223,28.66835154,1,-1
5224,23.56328698,0.97164184,-1.000004535
5225,25.53640264,1,-1.000006656
5226,33.33594574,1,-1
5227,18.30601766,1,-1
5228,26.37285769,1,-1
5229,16.24987689,1,-1
5230,18.65123453,1,-1
5231,18.96672095,1,-1
5232,28.87949313,1,-1
5233,20.95795487,1,-0.999999999
5234,22.05980094,1,-1.00031966
5235,25.26651372,1,-1.000108023
5236,22.86785228,1,-1
5237,31.07883676,1.002240348,-1
5238,35.05856111,1.000913608,-1
5239,28.93566813,1.006295055,-1
5240,29.17232015,1,-1
5241,31.6883616,1,-1
5242,29.28912136,1,-1
5243,29.67823764,1,-1
5244,28.08147954,1,-1.011195726
5245,27.97284627,1,-1
5246,33.04549939,1,-1
5247,25.7885758,1,-0.929060644
5248,27.20842436,1,-1
5249,25.1324556,1,-1.000908127
5250,29.75595974,1,-0.769795162
5251,30.17095145,1,-1
5252,30.73410629,1,-0.894539678
5253,22.83218256,1,-1
5254,23.86035207,1,-1
5255,25.02034553,1.014252608,-1
5256,22.48810179,1,-1
5257,31.31717305,1,-0.935233371
5258,26.1632053,1.000452647,-1
5259,25.78782177,1,-1
5260,29.62471037,1.00093495,-0.999999997
5261,32.27940431,1.005897431,-1
5262,15.17678697,1,-1
5263,29.07232237,1.005528271,-1
5264,26.77199686,1,-1
5265,25.52984959,1,-1
5266,32.48019472,1,-1
5267,24.42769563,1,-1
5268,29.40932042,1,-1
5269,31.33995716,1,-1
5270,16.19370064,0.998953275,-1
5271,21.67772313,1,-1.02032372
5272,23.2352771,0.999999998,-1
5273,25.93288989,1,-0.999999998
5274,29.94771486,1,-1.000251886
5275,30.56633441,1,-1
5276,29.10033142,1,-1
5277,28.09043403,0.916879443,-1
5278,30.70039701,1,-1
5279,22.60628851,1,-1
5280,22.57702182,1,-1
5281,29.62941537,1,-0.99982603
5282,29.32915439,1,-1.000196277
5283,29.87248626,1,-1
5284,23.48388312,1,-0.999997602
5285,30.83304224,1.003769353,-1
5286,27.89833906,0.907944712,-1
5287,26.97613851,1,-1
5288,28.6494469,1,-1
5289,27.32328314,1,-1
5290,29.75547577,1,-1
5291,14.95134365,1,-1
5292,29.86818487,1.040261025,-1
5293,29.24810469,1,-1
5294,25.85908456,1,-1
5295,29.7636018,1,-1
5296,34.90088565,1.00136231,-1
5297,22.77478898,0.842439457,-1
5298,31.12777535,1,-1.012766707
5299,25.69623888,1,-0.999999996
5300,25.39756034,1,-0.894288343
5301,31.92271107,0.918905717,-1
5302,27.89761539,1,-1
5303,28.56331506,1,-1
5304,24.32164648,1,-1
5305,26.19198247,1.001858063,-1
5306,23.64354409,1,-0.999999985
5307,28.45722095,1,-0.80599168
5308,27.16499256,1,-1
5309,27.58535658,1,-1
5310,19.47917499,1.010197493,-1
5311,26.04299246,1,-1
5312,27.33745843,1,-1
5313,25.83113007,1,-1
5314,23.91925315,0.965197978,-1
5315,29.29334357,1,-1
5316,24.60454027,0.979806427,-1
5317,25.63169184,1,-1
5318,23.52407107,1,-1
5319,29.18533777,0.995422674,-1
5320,27.97561142,1,-1
5321,25.95981216,1,-1
5322,28.57108155,1,-0.999931681
5323,32.21926234,1.000031237,-1.000030922
5324,24.77124724,1.000030773,-1
5325,17.53591913,1.000030298,-1.000619675
5326,21.40970403,1.000047277,-1.000030673
5327,21.36689402,1.000029297,-1.000030597
5328,18.3293873,1.001176053,-1.000030281
5329,22.66966549,1.000030367,-1.000029988
5330,32.57751097,1.000029291,-1.00003023
5331,24.53611342,1.000029725,-1.000003298
5332,26.60448229,1.000028636,-1.000029057
5333,34.16136524,1.001581459,-1.000029225
5334,28.96180319,1.000027211,-1.000027125
5335,25.32083538,1.000898488,-1.000028322
5336,22.51015136,1.001676588,-1.000002946
5337,17.76977478,1.05151424,-1.005842698
5338,15.70006745,1.000026489,-1.000114378
5339,20.2186738,1,-1.00159856
5340,25.79471585,1,-1
5341,23.60813831,1.000026538,-1.000991544
5342,18.97597929,1.000028536,-1.000029198
5343,19.25555619,1,-1.014782488
5344,23.16097222,1.000027875,-1.000027321
5345,18.41588727,1.000028384,-1.000770462
5346,27.17814462,1.000003691,-1.000026322
5347,25.45592458,1.000026047,-1.002053208
5348,26.89887606,1.000026166,-1.000025591
5349,27.378335,1.000024112,-1.006917911
5350,17.78087018,1.000025377,-1.000134356
5351,31.47842636,1.000025954,-1.000617938
5352,23.03765958,1.000026396,-1
5353,29.31955335,1,-1
5354,21.42394462,1,-1.000596313
5355,31.23683439,1,-1
5356,27.86805593,1,-1
5357,22.24646968,1,-1
5358,25.41497633,1.00192228,-1.000265609
5359,28.93199756,1,-1
5360,31.38121802,1,-1
5361,26.72628457,1,-1.010089889
5362,27.23181398,1.002454836,-1
5363,19.20597836,1,-1.000189011
5364,26.41643112,1.000045779,-1
5365,24.7620099,1,-1
5366,27.92716476,1,-0.999994713
5367,31.31288729,1,-1
5368,22.71677875,1,-1
5369,23.84257306,1,-1.002538114
5370,30.24673478,1,-1
5371,29.92161863,1,-1
5372,19.09827698,1,-1.000064123
5373,24.82562957,1,-1
5374,29.78689898,1,-1
5375,27.39962286,1.000207863,-1
5376,18.12235929,1.000043535,-1
5377,27.51943286,1.000103629,-1
5378,29.4693496,0.869959354,-1.000011472
5379,28.69436283,0.779024193,-0.999999874
5380,22.68874363,1,-1.000017126
5381,27.51198121,1.004408164,-1
5382,33.9335336,1.00003997,-1.000119839
5383,33.04363284,1,-1
5384,31.04765954,1,-1.000344794
5385,27.90782796,0.944321109,-1.000343058
5386,28.35251945,1.000117932,-1.000039842
5387,27.78261253,1.000040238,-1.000039788
5388,24.2493431,1.000018467,-1.000588502
5389,32.61718828,1,-1.000585399
5390,21.11890183,1.000039439,-1.000112153
5391,27.87234527,1,-1.000058513
5392,30.88875417,1,-1.000416242
5393,41.74968705,0.996256295,-1.000268442
5394,29.06401666,1,-1.05270906
5395,30.63252221,1,-1
5396,28.22616778,1,-1.000248191
5397,24.44099973,0.801977291,-1.011546979
5398,19.11428924,1,-1.000291722
5399,30.25896399,1.000146763,-1.000006681
5400,22.95716246,1.000035211,-1.000050232
5401,22.89491877,1,-1
5402,17.9525945,1,-1.029625208
5403,28.64072347,1,-0.918038022
5404,29.1140348,1,-0.993249893
5405,32.52227812,1,-1
5406,25.16995246,0.971386769,-1
5407,29.30258817,1.003757628,-0.945591516
5408,37.43521999,1,-1
5409,23.28138453,1,-1
5410,27.47259479,1,-1
5411,26.50139838,1,-1
5412,25.20673538,1,-1
5413,26.94768616,1,-1.00462238
5414,28.81654081,1,-1
5415,23.48993153,1,-1
5416,26.63069788,1,-1.021729281
5417,30.80563084,0.810741253,-1
5418,34.1336983,1,-1
5419,28.32366408,1,-1
5420,28.36750199,1.024642735,-0.802642084
5421,14.82613429,1,-1
5422,21.78650536,1,-1.000272259
5423,24.33862783,1,-1
5424,31.20087494,1,-1
5425,28.77451031,1,-1
5426,23.65096659,1,-1
5427,29.13684848,1,-0.890429316
5428,27.67733995,0.848254868,-0.845312266
5429,28.8392022,1,-1
5430,30.72464684,1,-1
5431,31.68908101,1.004470231,-1
5432,32.20716481,1,-1
5433,28.30182042,1,-1
5434,23.85088054,1,-1
5435,26.4953089,1,-1
5436,24.11431977,1,-1
5437,26.02262139,1,-1.002262821
5438,23.43525543,1,-0.999999992
5439,25.58435622,1,-1.000672094
5440,25.54331147,1,-0.999999995
5441,22.67153079,1,-1.00004487
5442,28.15820983,1,-0.92490026
5443,25.58074367,1,-1.000286514
5444,28.29785959,1,-1
5445,27.4993068,0.994450592,-1
5446,28.27783885,1,-1
5447,27.81361565,1,-1
5448,20.72745818,1,-1
5449,28.76462573,1,-1.000337489
5450,27.37492293,1,-1
5451,26.44216374,1,-1
5452,28.22104913,1,-1
5453,26.47527466,1.022894754,-1
5454,23.84357079,1.000085197,-1
5455,26.01566816,1.000027248,-1.000036236
5456,29.52875,1.000025926,-1.000027024
5457,29.65127952,1.000024958,-1.000026363
5458,26.13175554,1.000107286,-1.000025446
5459,29.51111398,1,-1
5460,26.68462652,1.000025398,-1.000002661
5461,28.46180203,1.000024912,-1.0004309
5462,31.08968417,1.00002761,-1.000002974
5463,26.92836715,1.000027151,-1.000003087
5464,27.69157228,1.000027467,-1.000003056
5465,22.40206574,1.000027319,-1.00000387
5466,23.07970613,1.000077502,-1.000003019
5467,33.14902874,1.000026679,-1.000026572
5468,24.42774564,1.000023092,-1.000022609
5469,22.522514,1.000023069,-1.000748849
5470,23.83298616,1.000023015,-1.000022645
5471,25.04583353,0.902883325,-1.000022308
5472,25.23756328,1.000025307,-1.000024884
5473,25.01125765,1.000330181,-1.000022304
5474,26.994801,1.00004062,-1.000002183
5475,25.21612331,1.000044093,-0.999896742
5476,23.31765877,1.000039183,-1.000004387
5477,28.10172686,1.000028164,-1.000002873
5478,25.28954561,1.022696808,-1.000043447
5479,29.82779132,1.00042217,-0.988279083
5480,31.65441712,1.000042561,-1.000043896
5481,30.12032393,1.000043266,-1.000043138
5482,26.79882833,1,-1.000042793
5483,30.64403719,0.87161535,-1
5484,29.55293583,1.000041567,-1.000042793
5485,30.8583351,1.000043195,-1
5486,26.72476028,1,-1.000006591
5487,26.73997512,1.000047767,-1.000046496
5488,24.63854915,1.00004697,-1.001410083
5489,24.34682176,1.000045207,-1.0000099
5490,28.90937199,1.0000456,-1
5491,28.1303316,1.000046177,-1.000512413
5492,20.82132386,1.042661082,-1.008621954
5493,25.91373903,1.000395146,-1.000751123
5494,26.86790723,1.000040577,-1.000040353
5495,27.40714054,1.000040493,-1.000040291
